59,16.8985,17.2567,7.13345,7.42843,27.0604,27.4471,2.14657,2.20199,3.52536,38.9492,39.0312,11.708,34.7994,14.1528,19.3319,13.5675,3.67019,9.12327,8.955,145.316,4.72311,10.5054,4.23879,4.02037,393.58,255.613,0.0,0.707399,0.454269,0.554044,0.138364,0.0,0.0,0.0,0.0,0.0,6.94149,0.317708,0.0,0.0,66.4286,surprised
65,16.7529,17.0327,7.14072,7.4154,26.7709,27.1434,2.10914,2.20932,3.60437,38.9592,39.1229,11.6869,34.9505,14.2566,19.5212,13.5763,3.59272,9.19171,8.93938,145.316,4.72468,10.4493,4.18106,4.0806,393.517,255.587,0.0,0.701053,0.435822,0.57811,0.139377,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.0,0.0,64.5,surprised
66,16.8161,17.1061,7.17313,7.4491,26.992,27.3358,2.1439,2.20456,3.64609,39.0464,39.1281,11.6717,34.8342,14.1853,19.4352,13.5403,3.47238,9.22083,8.92539,145.316,4.72935,10.4211,4.13701,4.05592,393.61,255.513,0.0,0.701053,0.454056,0.57811,0.180709,0.0,0.0,0.0,0.0,0.0,6.94149,0.317708,0.0,0.0,64.2857,surprised
69,16.7452,17.0705,7.1283,7.38288,26.872,27.2709,2.19528,2.32212,3.60155,39.1033,39.0639,11.571,34.7739,14.0848,19.6796,13.9777,3.56534,9.32147,8.8445,130.374,4.73164,10.6977,4.3339,4.1425,393.549,255.592,0.0,0.701053,0.456498,0.57811,0.14577,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.0,0.0,63.75,surprised
72,16.7937,17.1605,7.23163,7.45546,26.7642,26.9475,1.05636,1.03923,3.47438,38.882,39.3091,11.4885,34.9833,14.2536,19.7798,14.1581,3.6895,9.4355,8.89677,130.374,4.70642,10.1091,4.20753,4.21845,393.647,256.077,0.0,0.701053,0.629927,0.57811,0.565868,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.0,0.0,67.7778,surprised
77,17.1187,17.5197,7.44599,7.78961,27.3432,27.6749,0.446708,0.681022,3.59633,38.7278,38.7342,11.3241,35.0127,14.2503,19.5395,14.4578,4.00739,9.48644,8.92126,130.374,4.71266,10.5501,4.29548,4.18361,393.48,256.281,0.0,0.701053,0.795965,0.57811,0.869854,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.533333,0.0,70.5,surprised
83,16.8529,17.2238,7.09443,7.38119,26.5524,27.0461,1.75583,1.84253,3.58852,39.2259,39.3425,11.608,34.8067,14.1704,19.1569,13.764,3.74681,9.36032,8.87575,145.316,4.73376,10.5865,4.36441,4.18915,393.82,255.552,0.0,0.701053,0.483912,0.57811,0.208004,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.533333,0.0,70.8947,surprised
84,16.7463,17.1021,7.1005,7.37461,26.5138,27.0227,1.96298,2.04904,3.55972,39.2946,39.2956,11.6532,34.7742,14.152,19.5285,13.736,3.58613,9.31601,8.86264,145.316,4.71655,10.179,4.19636,4.08195,393.896,255.74,0.0,0.701053,0.449079,0.57811,0.211878,0.0,0.0,0.0,0.0,0.0,6.94149,0.316754,0.533333,0.0,70.7692,surprised
94,16.9374,17.2661,7.04988,7.4677,26.5166,27.1107,2.47013,2.57333,3.52474,39.3974,39.531,11.5786,34.7688,14.1032,19.1946,13.8575,3.72536,9.42322,8.84001,137.5,4.73723,10.2746,4.11978,4.67273,396.32,254.475,0.0,0.527776,0.492695,0.25508,0.204473,0.0,0.0,0.0,0.0,0.0,6.94149,0.320313,0.533333,0.0,68.6939,surprised
95,16.8345,17.1667,7.00621,7.43938,26.3651,26.8913,2.50282,2.58984,3.48693,39.3878,39.5106,11.5814,34.8486,14.1376,19.4241,14.0317,3.68224,9.31259,8.7698,145.316,4.72742,10.3295,4.04497,4.69653,396.379,254.445,0.0,0.526029,0.474095,0.279598,0.269839,0.0,0.0,0.0,0.0,0.0,6.94149,0.319372,0.533333,0.0,68.52,surprised
